BLUE,-12.756641280046438,26.45196167771931
BLUE,-13.36050578731897,23.53142763028748
BLUE,-12.794967620533015,20.59606255131257
BLUE,-11.839604793647055,17.75359179666293
BLUE,-11.063111116881942,14.85976934301246
BLUE,-10.961022806019201,11.874771676075511
BLUE,-11.839516614245753,9.018292631222067
BLUE,-12.667525714706926,6.157050793565105
BLUE,-11.231942762322177,3.6866932392471767
BLUE,-8.480469100627062,2.5249415958777774
BLUE,-5.542320348413057,1.9348916792274906
BLUE,-2.559929084668795,1.6272016910610034
BLUE,0.43545617512265267,1.488494316259846
BLUE,3.4340636719201143,1.4612651030664665
BLUE,9.429386937743658,1.6173779182756505
BLUE,12.424711009023184,1.7624537493475145
BLUE,15.41860512781102,1.9346818508162755
BLUE,18.41147058137213,2.1240188985931354
BLUE,21.40379936828782,2.3216870262486395
BLUE,24.396125044076854,2.519402314415487
BLUE,27.388981415393715,2.7088829964297076
BLUE,30.382869440122818,2.8812182137633897
BLUE,33.37820210204069,3.0261171822553763
BLUE,36.375187635319435,3.130965199058238
BLUE,39.373584181590815,3.179474523353292
BLUE,42.372151580105594,3.148391606983182
BLUE,45.3671973098611,3.002735878508844
BLUE,48.348573086988864,2.6854679116467537
BLUE,51.28621489942998,2.091817647347227
BLUE,54.07697609793439,1.0126222825964248
BLUE,56.34935002363663,-0.9054443547875053
BLUE,57.30983476066582,-3.7006464132420547
BLUE,56.77845264196358,-6.631138037636518
BLUE,55.54282632709132,-9.362343166973318
BLUE,54.66205319578897,-12.2232600159236
BLUE,55.11595982614979,-15.092023262404496
BLUE,57.750857567976865,-16.409150747073127
BLUE,60.72917175916115,-16.71876204450244
BLUE,63.725788295952256,-16.634213957536232
BLUE,66.7098814423902,-16.340703584524732
BLUE,69.67883329044504,-15.919331272481045
BLUE,72.63486520171031,-15.414759857442377
BLUE,75.58100936533985,-14.855141287795078
BLUE,78.52027408984428,-14.260358724990525
BLUE,81.45555800826969,-13.646192507183045
BLUE,84.38962185821727,-13.026212818844044
BLUE,87.32522624760873,-12.413583386557761
BLUE,90.26521661385013,-11.822408362487266
BLUE,93.21261654428612,-11.269471644243765
BLUE,96.1706258351057,-10.776706791332032
BLUE,99.14240660523595,-10.37602731087074
BLUE,102.12978024075048,-10.119178992987585
BLUE,105.12722494369822,-10.099830156481232
BLUE,108.09234554693865,-10.513655030371453
BLUE,110.79187646976426,-11.769198095727731
BLUE,112.45963071476304,-14.203538394246294
BLUE,112.6517030283374,-17.17435376980717
BLUE,111.94025415012557,-20.081709825298447
BLUE,110.76508668124801,-22.838603438041716
BLUE,109.31422672378362,-25.462082392613965
BLUE,107.67208732536244,-27.97070570796474
BLUE,105.88015599556746,-30.374799977247434
BLUE,103.9597640376793,-32.677639119474506
BLUE,101.92034658980656,-34.875754437581236
BLUE,99.76265809322364,-36.95781274254641
BLUE,97.48055993332864,-38.90252000751359
BLUE,95.07241189346394,-40.68866145696654
BLUE,92.54461056276199,-42.300945844502394
BLUE,89.90778495596139,-43.72794966778757
BLUE,87.17580671853159,-44.96311243270904
BLUE,84.36486887581825,-46.00632724328209
BLUE,81.49163208877653,-46.863439624230594
BLUE,78.57204699461576,-47.54658047663561
BLUE,75.61996172694982,-48.07233350224807
BLUE,72.6465740285221,-48.46054935990993
BLUE,69.66032596896422,-48.73352568331032
BLUE,66.66704401851479,-48.91471447996972
BLUE,63.67038244224665,-49.02814163653973
BLUE,60.67237036508462,-49.09849685595913
BLUE,57.67398007904539,-49.15101780518046
BLUE,54.675753706906335,-49.21187346027416
BLUE,51.67849920151623,-49.30861655942981
BLUE,48.68412375563224,-49.470707266373154
BLUE,45.696670072438735,-49.72980592910747
BLUE,42.72358707992575,-50.11968766997208
BLUE,39.77729017806308,-50.67602175090511
BLUE,36.87637949332685,-51.43336855685739
BLUE,34.04621753857819,-52.42213403180759
BLUE,31.30425099594666,-53.63523553657812
BLUE,28.609497652233017,-54.95100957530532
BLUE,25.903211271095614,-56.24269383805927
BLUE,23.13989900748689,-57.406389033334634
BLUE,20.29740046197807,-58.35926984160638
BLUE,17.389483676572468,-59.08973347739045
BLUE,14.442226018597324,-59.64167106482826
BLUE,11.472134745884233,-60.05444677088214
BLUE,8.489064154074498,-60.3604987944139
BLUE,5.498857490381198,-60.58719287609013
BLUE,2.504907563691802,-60.75807882883831
BLUE,-0.4908232423157415,-60.89465601312429
BLUE,-3.4871650028592,-61.0172936859026
BLUE,-6.483221739836239,-61.146613896604336
BLUE,-9.477859781237072,-61.30505856414949
BLUE,-12.469027559281216,-61.51861507723919
BLUE,-15.452567887893622,-61.81965785301011
BLUE,-18.41982384110395,-62.25137976517061
BLUE,-21.352410490804516,-62.874596403947706
BLUE,-24.209545817054362,-63.77969238456234
BLUE,-26.897468812778868,-65.09969763171222
BLUE,-29.208694469652926,-66.99531819669463
BLUE,-30.82385547636946,-69.50561234128911
BLUE,-31.597488859373783,-72.393211238297
BLUE,-31.70642995729648,-75.38598651548561
BLUE,-31.290705898326195,-78.35159210954505
BLUE,-30.27319194021834,-81.16563341120953
BLUE,-28.629076799759304,-83.6652513067362
BLUE,-26.476070846794414,-85.74539968135278
BLUE,-23.98837973642887,-87.41478193041928
BLUE,-21.301938521313787,-88.74397189458762
BLUE,-18.499769072928984,-89.80976310251468
BLUE,-15.629096055825698,-90.67553617568113
BLUE,-12.716761527443936,-91.38958449628329
BLUE,-9.77844677331828,-91.9883692518439
BLUE,-6.823696781459745,-92.50029872910477
BLUE,-3.8584662009286887,-92.94779670072523
BLUE,-0.8866311032125793,-93.34926632653817
BLUE,2.089165721259036,-93.72033526920546
BLUE,5.066991101966465,-94.07481064216145
BLUE,8.045305092583618,-94.42516949167455
BLUE,11.023126896097182,-94.77968227936361
BLUE,13.99986993027673,-95.14313218754371
BLUE,16.97489713127524,-95.52035435428306
BLUE,19.947484304949427,-95.91632372107263
BLUE,22.916750097029478,-96.33644707597773
BLUE,25.881589874292075,-96.7867095301317
BLUE,28.840582440108363,-97.2738734074248
BLUE,31.791859157722172,-97.80572297830673
BLUE,34.73291847219923,-98.39136033663101
BLUE,37.66029092718094,-99.04185833434845
BLUE,40.569106896078324,-99.77071212372924
BLUE,43.45233786889614,-100.59477691629124
BLUE,46.2994617162133,-101.5357540933156
BLUE,49.094485668705545,-102.62131523263311
BLUE,51.8121404792828,-103.88752584781335
BLUE,54.411663906860085,-105.38032199360964
BLUE,56.8264805719091,-107.1549467811554
BLUE,58.95213545169574,-109.2652699714261
BLUE,60.64293986808369,-111.73545259484854
BLUE,61.7477283358965,-114.5161342391438
BLUE,62.19602628977344,-117.47543005983356
BLUE,62.0937026665096,-120.4695502871884
BLUE,61.60863114986226,-123.42752608649846
BLUE,60.87109721204614,-126.33364319659654
BLUE,59.97027749946882,-129.19372818395198
BLUE,58.96691095585298,-132.0196397600461
BLUE,57.90450937992061,-134.82396573479184
BLUE,56.81627608266061,-137.61839595616254
BLUE,55.729653329006325,-140.41345161340783
BLUE,54.6692084839307,-143.21852239671122
BLUE,53.658744266846426,-146.04194309377235
BLUE,52.72310019387082,-148.890971038244
BLUE,51.88915591077301,-151.77131925311076
BLUE,51.18776248570691,-154.68665190807604
BLUE,50.645025589879054,-157.63560798354624
BLUE,50.25297419981035,-160.60843652887158
BLUE,49.99179662189428,-163.59568511015928
BLUE,49.8404420604879,-166.59057545000383
BLUE,49.77699478804425,-169.5886725346647
BLUE,49.77908693448899,-172.58748174254683
BLUE,49.823835984782846,-175.58598500492445
BLUE,49.887802606617754,-178.5841525793541
BLUE,49.94658766132861,-181.58242250908356
BLUE,49.97430286284185,-184.5811173258824
BLUE,49.94287255554008,-187.5797269963776
BLUE,49.82178013587307,-190.5759740957108
BLUE,49.577506490242655,-193.56457825629465
BLUE,49.174109238763634,-196.53572025737208
BLUE,48.57423076917905,-199.4732794623839
BLUE,47.74281906937449,-202.3536123836247
BLUE,46.651689064563044,-205.14564844870566
BLUE,45.28531062445364,-207.81358843699257
BLUE,43.64483896605631,-210.32224292062824
BLUE,41.74848729877104,-212.6436076699518
BLUE,39.62624176846418,-214.76058563009752
BLUE,37.254705647874516,-216.59041068528666
BLUE,34.53573178128855,-217.82752109627063
BLUE,31.563319736121286,-217.9489839319389
BLUE,28.724503661113374,-217.01018907509527
BLUE,26.077851868406498,-215.6020053845845
BLUE,23.436075287144973,-214.18461553716025
BLUE,20.583278040429946,-213.29661091060737
BLUE,17.5931386659679,-213.25844547709997
BLUE,14.655415356572604,-213.84435403327578
BLUE,11.807094043670162,-214.77964419633736
BLUE,9.014911184705824,-215.87330570760358
BLUE,6.23207486861503,-216.99079787294528
BLUE,3.4146955954293503,-218.0171307440454
BLUE,0.5299208257351609,-218.83222313531854
BLUE,-2.422825993888978,-219.347994341059
BLUE,-5.413299450949552,-219.55302433001054
BLUE,-8.409213433808475,-219.45284136870578
BLUE,-11.381295223349014,-219.06165152754681
BLUE,-14.305130500905562,-218.39958818625456
BLUE,-17.16176888520897,-217.48986673651257
BLUE,-19.937310971231994,-216.35624759556833
BLUE,-22.622077927267185,-215.02157502915225
BLUE,-25.20982478107439,-213.50717213415797
BLUE,-27.696010682738148,-211.83112173622538
BLUE,-30.07808335225684,-210.0100515476695
BLUE,-32.35396261848064,-208.05781746439948
BLUE,-34.52540234371773,-205.98992476830747
BLUE,-36.60091302213567,-203.8256605005013
BLUE,-38.59093261461757,-201.5824552550108
BLUE,-40.50658848140844,-199.27535724465497
BLUE,-42.35934877966639,-196.9174038450604
BLUE,-44.160791453577474,-194.51998013737258
BLUE,-45.92251863387486,-192.09319675089023
BLUE,-47.656216916067535,-189.64629367183392
BLUE,-49.373737875379305,-187.18799863223603
BLUE,-51.08728395589168,-184.7269288173102
BLUE,-52.80965490593698,-182.27203297778115
BLUE,-54.554478753354886,-179.83306112121093
BLUE,-56.33671849485208,-177.4213271996892
BLUE,-58.17278116477152,-175.05036784831404
BLUE,-60.08107743316819,-172.7372403139459
BLUE,-62.08241335202652,-170.504277350701
BLUE,-64.19935426433574,-168.3808507991754
BLUE,-66.45582868184741,-166.40676980337793
BLUE,-68.87341467512496,-164.63436645476173
BLUE,-71.46561994910638,-163.12997860332194
BLUE,-74.22735642639927,-161.96731438270308
BLUE,-77.12650168658934,-161.21137993061458
BLUE,-80.1058189543171,-160.89474285479804
BLUE,-83.1003418190108,-161.00432888563108
BLUE,-86.05713503019064,-161.493776375582
BLUE,-88.90843702292631,-162.40618611081925
BLUE,-90.69390340940095,-164.55190528107343
BLUE,-89.47185443715637,-167.25862201366994
BLUE,-87.5941581013281,-169.5942048416258
BLUE,-85.51779370494899,-171.7573601487127
BLUE,-83.35052167235386,-173.82988189871648
